"county_fips","state_po.x","county_name.x","RepublicanVotes","lon.x","lat.x","DemocratVotes","party","won"
4023,"AZ","SANTA CRUZ",1879,-110.8630803,31.53600577,74,"Republican",1879
4023,"AZ","SANTA CRUZ",1879,-110.8630803,31.53600577,10859,"Democrat",10859
4025,"AZ","YAVAPAI",266,-112.5499732,34.59798155,46865,"Democrat",46865
4025,"AZ","YAVAPAI",266,-112.5499732,34.59798155,2665,"Democrat",2665
4025,"AZ","YAVAPAI",266,-112.5499732,34.59798155,72,"Republican",266
4025,"AZ","YAVAPAI",76416,-112.5499732,34.59798155,46865,"Republican",76416
4025,"AZ","YAVAPAI",76416,-112.5499732,34.59798155,2665,"Republican",76416
4025,"AZ","YAVAPAI",76416,-112.5499732,34.59798155,72,"Republican",76416
4025,"AZ","YAVAPAI",14845,-112.5499732,34.59798155,46865,"Democrat",46865
4025,"AZ","YAVAPAI",14845,-112.5499732,34.59798155,2665,"Republican",14845
4025,"AZ","YAVAPAI",14845,-112.5499732,34.59798155,72,"Republican",14845
4027,"AZ","YUMA",657,-113.9078575,32.77978162,3570,"Democrat",3570
4027,"AZ","YUMA",657,-113.9078575,32.77978162,506,"Republican",657
4027,"AZ","YUMA",657,-113.9078575,32.77978162,28134,"Democrat",28134
4027,"AZ","YUMA",5651,-113.9078575,32.77978162,3570,"Republican",5651
4027,"AZ","YUMA",5651,-113.9078575,32.77978162,506,"Republican",5651
4027,"AZ","YUMA",5651,-113.9078575,32.77978162,28134,"Democrat",28134
4027,"AZ","YUMA",30226,-113.9078575,32.77978162,3570,"Republican",30226
4027,"AZ","YUMA",30226,-113.9078575,32.77978162,506,"Republican",30226
4027,"AZ","YUMA",30226,-113.9078575,32.77978162,28134,"Republican",30226
5001,"AR","ARKANSAS",1,-91.37334862,34.29669057,3,"Democrat",3
5001,"AR","ARKANSAS",1,-91.37334862,34.29669057,224,"Democrat",224
5001,"AR","ARKANSAS",1,-91.37334862,34.29669057,172,"Democrat",172
5001,"AR","ARKANSAS",1,-91.37334862,34.29669057,1419,"Democrat",1419
5001,"AR","ARKANSAS",3658,-91.37334862,34.29669057,3,"Republican",3658
5001,"AR","ARKANSAS",3658,-91.37334862,34.29669057,224,"Republican",3658
5001,"AR","ARKANSAS",3658,-91.37334862,34.29669057,172,"Republican",3658
5001,"AR","ARKANSAS",3658,-91.37334862,34.29669057,1419,"Republican",3658
5001,"AR","ARKANSAS",500,-91.37334862,34.29669057,3,"Republican",500
5001,"AR","ARKANSAS",500,-91.37334862,34.29669057,224,"Republican",500
5001,"AR","ARKANSAS",500,-91.37334862,34.29669057,172,"Republican",500
5001,"AR","ARKANSAS",500,-91.37334862,34.29669057,1419,"Democrat",1419
5001,"AR","ARKANSAS",145,-91.37334862,34.29669057,3,"Republican",145
5001,"AR","ARKANSAS",145,-91.37334862,34.29669057,224,"Democrat",224
5001,"AR","ARKANSAS",145,-91.37334862,34.29669057,172,"Democrat",172
5001,"AR","ARKANSAS",145,-91.37334862,34.29669057,1419,"Democrat",1419
5003,"AR","ASHLEY",1232,-91.7718601,33.18646631,347,"Republican",1232
5003,"AR","ASHLEY",1232,-91.7718601,33.18646631,462,"Republican",1232
5003,"AR","ASHLEY",1232,-91.7718601,33.18646631,7,"Republican",1232
5003,"AR","ASHLEY",1232,-91.7718601,33.18646631,1309,"Democrat",1309
5003,"AR","ASHLEY",12,-91.7718601,33.18646631,347,"Democrat",347
5003,"AR","ASHLEY",12,-91.7718601,33.18646631,462,"Democrat",462
5003,"AR","ASHLEY",12,-91.7718601,33.18646631,7,"Republican",12
5003,"AR","ASHLEY",12,-91.7718601,33.18646631,1309,"Democrat",1309
5003,"AR","ASHLEY",4018,-91.7718601,33.18646631,347,"Republican",4018
5003,"AR","ASHLEY",4018,-91.7718601,33.18646631,462,"Republican",4018
5003,"AR","ASHLEY",4018,-91.7718601,33.18646631,7,"Republican",4018
5003,"AR","ASHLEY",4018,-91.7718601,33.18646631,1309,"Republican",4018
5003,"AR","ASHLEY",286,-91.7718601,33.18646631,347,"Democrat",347
5003,"AR","ASHLEY",286,-91.7718601,33.18646631,462,"Democrat",462
5003,"AR","ASHLEY",286,-91.7718601,33.18646631,7,"Republican",286
5003,"AR","ASHLEY",286,-91.7718601,33.18646631,1309,"Democrat",1309
5005,"AR","BAXTER",12136,-92.34346141,36.2916046,1236,"Republican",12136
5005,"AR","BAXTER",12136,-92.34346141,36.2916046,2950,"Republican",12136
5005,"AR","BAXTER",12136,-92.34346141,36.2916046,0,"Republican",12136
5005,"AR","BAXTER",12136,-92.34346141,36.2916046,449,"Republican",12136
5005,"AR","BAXTER",1160,-92.34346141,36.2916046,1236,"Democrat",1236
5005,"AR","BAXTER",1160,-92.34346141,36.2916046,2950,"Democrat",2950
5005,"AR","BAXTER",1160,-92.34346141,36.2916046,0,"Republican",1160
5005,"AR","BAXTER",1160,-92.34346141,36.2916046,449,"Republican",1160
5005,"AR","BAXTER",2540,-92.34346141,36.2916046,1236,"Republican",2540
5005,"AR","BAXTER",2540,-92.34346141,36.2916046,2950,"Democrat",2950
5005,"AR","BAXTER",2540,-92.34346141,36.2916046,0,"Republican",2540
5005,"AR","BAXTER",2540,-92.34346141,36.2916046,449,"Republican",2540
5005,"AR","BAXTER",0,-92.34346141,36.2916046,1236,"Democrat",1236
5005,"AR","BAXTER",0,-92.34346141,36.2916046,2950,"Democrat",2950
5005,"AR","BAXTER",0,-92.34346141,36.2916046,0,"Neither",0
5005,"AR","BAXTER",0,-92.34346141,36.2916046,449,"Democrat",449
5007,"AR","BENTON",5400,-94.26402599,36.34167755,0,"Republican",5400
5007,"AR","BENTON",5400,-94.26402599,36.34167755,4565,"Republican",5400
5007,"AR","BENTON",5400,-94.26402599,36.34167755,28508,"Democrat",28508
5007,"AR","BENTON",5400,-94.26402599,36.34167755,9176,"Democrat",9176
5007,"AR","BENTON",56966,-94.26402599,36.34167755,0,"Republican",56966
5007,"AR","BENTON",56966,-94.26402599,36.34167755,4565,"Republican",56966
5007,"AR","BENTON",56966,-94.26402599,36.34167755,28508,"Republican",56966
5007,"AR","BENTON",56966,-94.26402599,36.34167755,9176,"Republican",56966
5007,"AR","BENTON",11599,-94.26402599,36.34167755,0,"Republican",11599
5007,"AR","BENTON",11599,-94.26402599,36.34167755,4565,"Republican",11599
5007,"AR","BENTON",11599,-94.26402599,36.34167755,28508,"Democrat",28508
5007,"AR","BENTON",11599,-94.26402599,36.34167755,9176,"Republican",11599
5007,"AR","BENTON",0,-94.26402599,36.34167755,0,"Neither",0
5007,"AR","BENTON",0,-94.26402599,36.34167755,4565,"Democrat",4565
5007,"AR","BENTON",0,-94.26402599,36.34167755,28508,"Democrat",28508
5007,"AR","BENTON",0,-94.26402599,36.34167755,9176,"Democrat",9176
5009,"AR","BOONE",9235,-93.08863785,36.30918328,489,"Republican",9235
5009,"AR","BOONE",9235,-93.08863785,36.30918328,584,"Republican",9235
5009,"AR","BOONE",9235,-93.08863785,36.30918328,1988,"Republican",9235
5009,"AR","BOONE",9235,-93.08863785,36.30918328,3,"Republican",9235
5009,"AR","BOONE",6,-93.08863785,36.30918328,489,"Democrat",489
5009,"AR","BOONE",6,-93.08863785,36.30918328,584,"Democrat",584
5009,"AR","BOONE",6,-93.08863785,36.30918328,1988,"Democrat",1988
5009,"AR","BOONE",6,-93.08863785,36.30918328,3,"Republican",6
5009,"AR","BOONE",711,-93.08863785,36.30918328,489,"Republican",711
5009,"AR","BOONE",711,-93.08863785,36.30918328,584,"Republican",711
5009,"AR","BOONE",711,-93.08863785,36.30918328,1988,"Democrat",1988
5009,"AR","BOONE",711,-93.08863785,36.30918328,3,"Republican",711
5009,"AR","BOONE",3700,-93.08863785,36.30918328,489,"Republican",3700
5009,"AR","BOONE",3700,-93.08863785,36.30918328,584,"Republican",3700
5009,"AR","BOONE",3700,-93.08863785,36.30918328,1988,"Republican",3700
5009,"AR","BOONE",3700,-93.08863785,36.30918328,3,"Republican",3700
5011,"AR","BRADLEY",1444,-92.16599707,33.46463041,162,"Republican",1444
5011,"AR","BRADLEY",1444,-92.16599707,33.46463041,290,"Republican",1444
5011,"AR","BRADLEY",1444,-92.16599707,33.46463041,759,"Republican",1444
5011,"AR","BRADLEY",1444,-92.16599707,33.46463041,3,"Republican",1444
5011,"AR","BRADLEY",117,-92.16599707,33.46463041,162,"Democrat",162
5011,"AR","BRADLEY",117,-92.16599707,33.46463041,290,"Democrat",290
5011,"AR","BRADLEY",117,-92.16599707,33.46463041,759,"Democrat",759
5011,"AR","BRADLEY",117,-92.16599707,33.46463041,3,"Republican",117
5011,"AR","BRADLEY",772,-92.16599707,33.46463041,162,"Republican",772
5011,"AR","BRADLEY",772,-92.16599707,33.46463041,290,"Republican",772
5011,"AR","BRADLEY",772,-92.16599707,33.46463041,759,"Republican",772
5011,"AR","BRADLEY",772,-92.16599707,33.46463041,3,"Republican",772
5011,"AR","BRADLEY",2,-92.16599707,33.46463041,162,"Democrat",162
5011,"AR","BRADLEY",2,-92.16599707,33.46463041,290,"Democrat",290
5011,"AR","BRADLEY",2,-92.16599707,33.46463041,759,"Democrat",759
5011,"AR","BRADLEY",2,-92.16599707,33.46463041,3,"Democrat",3
5013,"AR","CALHOUN",582,-92.51042418,33.55396653,300,"Republican",582
5013,"AR","CALHOUN",582,-92.51042418,33.55396653,39,"Republican",582
5013,"AR","CALHOUN",582,-92.51042418,33.55396653,128,"Republican",582
5013,"AR","CALHOUN",582,-92.51042418,33.55396653,12,"Republican",582
5013,"AR","CALHOUN",24,-92.51042418,33.55396653,300,"Democrat",300
5013,"AR","CALHOUN",24,-92.51042418,33.55396653,39,"Democrat",39
5013,"AR","CALHOUN",24,-92.51042418,33.55396653,128,"Democrat",128
5013,"AR","CALHOUN",24,-92.51042418,33.55396653,12,"Republican",24
5013,"AR","CALHOUN",72,-92.51042418,33.55396653,300,"Democrat",300
5013,"AR","CALHOUN",72,-92.51042418,33.55396653,39,"Republican",72
5013,"AR","CALHOUN",72,-92.51042418,33.55396653,128,"Democrat",128
5013,"AR","CALHOUN",72,-92.51042418,33.55396653,12,"Republican",72
5013,"AR","CALHOUN",958,-92.51042418,33.55396653,300,"Republican",958
5013,"AR","CALHOUN",958,-92.51042418,33.55396653,39,"Republican",958
5013,"AR","CALHOUN",958,-92.51042418,33.55396653,128,"Republican",958
5013,"AR","CALHOUN",958,-92.51042418,33.55396653,12,"Republican",958
5015,"AR","CARROLL",627,-93.54763094,36.33781409,2315,"Democrat",2315
5015,"AR","CARROLL",627,-93.54763094,36.33781409,41,"Republican",627
5015,"AR","CARROLL",627,-93.54763094,36.33781409,420,"Republican",627
5015,"AR","CARROLL",627,-93.54763094,36.33781409,1247,"Democrat",1247
5015,"AR","CARROLL",4862,-93.54763094,36.33781409,2315,"Republican",4862
5015,"AR","CARROLL",4862,-93.54763094,36.33781409,41,"Republican",4862
5015,"AR","CARROLL",4862,-93.54763094,36.33781409,420,"Republican",4862
5015,"AR","CARROLL",4862,-93.54763094,36.33781409,1247,"Republican",4862
5015,"AR","CARROLL",43,-93.54763094,36.33781409,2315,"Democrat",2315
5015,"AR","CARROLL",43,-93.54763094,36.33781409,41,"Republican",43
5015,"AR","CARROLL",43,-93.54763094,36.33781409,420,"Democrat",420
5015,"AR","CARROLL",43,-93.54763094,36.33781409,1247,"Democrat",1247
5015,"AR","CARROLL",1892,-93.54763094,36.33781409,2315,"Democrat",2315
5015,"AR","CARROLL",1892,-93.54763094,36.33781409,41,"Republican",1892
5015,"AR","CARROLL",1892,-93.54763094,36.33781409,420,"Republican",1892
5015,"AR","CARROLL",1892,-93.54763094,36.33781409,1247,"Republican",1892
5017,"AR","CHICOT",362,-91.29630665,33.26091752,824,"Democrat",824
5017,"AR","CHICOT",362,-91.29630665,33.26091752,375,"Democrat",375
5017,"AR","CHICOT",362,-91.29630665,33.26091752,1061,"Democrat",1061
5017,"AR","CHICOT",362,-91.29630665,33.26091752,0,"Republican",362
5017,"AR","CHICOT",0,-91.29630665,33.26091752,824,"Democrat",824
5017,"AR","CHICOT",0,-91.29630665,33.26091752,375,"Democrat",375
5017,"AR","CHICOT",0,-91.29630665,33.26091752,1061,"Democrat",1061
5017,"AR","CHICOT",0,-91.29630665,33.26091752,0,"Neither",0
5017,"AR","CHICOT",1207,-91.29630665,33.26091752,824,"Republican",1207
5017,"AR","CHICOT",1207,-91.29630665,33.26091752,375,"Republican",1207
5017,"AR","CHICOT",1207,-91.29630665,33.26091752,1061,"Republican",1207
5017,"AR","CHICOT",1207,-91.29630665,33.26091752,0,"Republican",1207
5017,"AR","CHICOT",183,-91.29630665,33.26091752,824,"Democrat",824
5017,"AR","CHICOT",183,-91.29630665,33.26091752,375,"Democrat",375
5017,"AR","CHICOT",183,-91.29630665,33.26091752,1061,"Democrat",1061
5017,"AR","CHICOT",183,-91.29630665,33.26091752,0,"Republican",183
5019,"AR","CLARK",280,-93.17439489,34.05703316,515,"Democrat",515
5019,"AR","CLARK",280,-93.17439489,34.05703316,2413,"Democrat",2413
5019,"AR","CLARK",280,-93.17439489,34.05703316,25,"Republican",280
5019,"AR","CLARK",280,-93.17439489,34.05703316,485,"Democrat",485
5019,"AR","CLARK",3076,-93.17439489,34.05703316,515,"Republican",3076
5019,"AR","CLARK",3076,-93.17439489,34.05703316,2413,"Republican",3076
5019,"AR","CLARK",3076,-93.17439489,34.05703316,25,"Republican",3076
5019,"AR","CLARK",3076,-93.17439489,34.05703316,485,"Republican",3076
5019,"AR","CLARK",11,-93.17439489,34.05703316,515,"Democrat",515
5019,"AR","CLARK",11,-93.17439489,34.05703316,2413,"Democrat",2413
5019,"AR","CLARK",11,-93.17439489,34.05703316,25,"Democrat",25
5019,"AR","CLARK",11,-93.17439489,34.05703316,485,"Democrat",485
5019,"AR","CLARK",1249,-93.17439489,34.05703316,515,"Republican",1249
5019,"AR","CLARK",1249,-93.17439489,34.05703316,2413,"Democrat",2413
5019,"AR","CLARK",1249,-93.17439489,34.05703316,25,"Republican",1249
5019,"AR","CLARK",1249,-93.17439489,34.05703316,485,"Republican",1249
5021,"AR","CLAY",133,-90.42501648,36.37179616,9,"Republican",133
5021,"AR","CLAY",133,-90.42501648,36.37179616,684,"Democrat",684
5021,"AR","CLAY",133,-90.42501648,36.37179616,141,"Democrat",141
5021,"AR","CLAY",133,-90.42501648,36.37179616,128,"Republican",133
5021,"AR","CLAY",2981,-90.42501648,36.37179616,9,"Republican",2981
5021,"AR","CLAY",2981,-90.42501648,36.37179616,684,"Republican",2981
5021,"AR","CLAY",2981,-90.42501648,36.37179616,141,"Republican",2981
5021,"AR","CLAY",2981,-90.42501648,36.37179616,128,"Republican",2981
5021,"AR","CLAY",18,-90.42501648,36.37179616,9,"Republican",18
5021,"AR","CLAY",18,-90.42501648,36.37179616,684,"Democrat",684
5021,"AR","CLAY",18,-90.42501648,36.37179616,141,"Democrat",141
5021,"AR","CLAY",18,-90.42501648,36.37179616,128,"Democrat",128
5021,"AR","CLAY",954,-90.42501648,36.37179616,9,"Republican",954
5021,"AR","CLAY",954,-90.42501648,36.37179616,684,"Republican",954
5021,"AR","CLAY",954,-90.42501648,36.37179616,141,"Republican",954
5021,"AR","CLAY",954,-90.42501648,36.37179616,128,"Republican",954
5023,"AR","CLEBURNE",35,-92.04132081,35.52982647,26,"Republican",35
5023,"AR","CLEBURNE",35,-92.04132081,35.52982647,1147,"Democrat",1147
5023,"AR","CLEBURNE",35,-92.04132081,35.52982647,432,"Democrat",432
5023,"AR","CLEBURNE",35,-92.04132081,35.52982647,383,"Democrat",383
5023,"AR","CLEBURNE",3581,-92.04132081,35.52982647,26,"Republican",3581
5023,"AR","CLEBURNE",3581,-92.04132081,35.52982647,1147,"Republican",3581
5023,"AR","CLEBURNE",3581,-92.04132081,35.52982647,432,"Republican",3581
5023,"AR","CLEBURNE",3581,-92.04132081,35.52982647,383,"Republican",3581
5023,"AR","CLEBURNE",6289,-92.04132081,35.52982647,26,"Republican",6289
5023,"AR","CLEBURNE",6289,-92.04132081,35.52982647,1147,"Republican",6289
5023,"AR","CLEBURNE",6289,-92.04132081,35.52982647,432,"Republican",6289
5023,"AR","CLEBURNE",6289,-92.04132081,35.52982647,383,"Republican",6289
5023,"AR","CLEBURNE",423,-92.04132081,35.52982647,26,"Republican",423
5023,"AR","CLEBURNE",423,-92.04132081,35.52982647,1147,"Democrat",1147
5023,"AR","CLEBURNE",423,-92.04132081,35.52982647,432,"Democrat",432
5023,"AR","CLEBURNE",423,-92.04132081,35.52982647,383,"Republican",423
5025,"AR","CLEVELAND",84,-92.18129679,33.89957956,6,"Republican",84
5025,"AR","CLEVELAND",84,-92.18129679,33.89957956,84,"Neither",0
5025,"AR","CLEVELAND",84,-92.18129679,33.89957956,184,"Democrat",184
5025,"AR","CLEVELAND",84,-92.18129679,33.89957956,377,"Democrat",377
5025,"AR","CLEVELAND",45,-92.18129679,33.89957956,6,"Republican",45
5025,"AR","CLEVELAND",45,-92.18129679,33.89957956,84,"Democrat",84
5025,"AR","CLEVELAND",45,-92.18129679,33.89957956,184,"Democrat",184
5025,"AR","CLEVELAND",45,-92.18129679,33.89957956,377,"Democrat",377
5025,"AR","CLEVELAND",1168,-92.18129679,33.89957956,6,"Republican",1168
5025,"AR","CLEVELAND",1168,-92.18129679,33.89957956,84,"Republican",1168
5025,"AR","CLEVELAND",1168,-92.18129679,33.89957956,184,"Republican",1168
5025,"AR","CLEVELAND",1168,-92.18129679,33.89957956,377,"Republican",1168
5025,"AR","CLEVELAND",1570,-92.18129679,33.89957956,6,"Republican",1570
5025,"AR","CLEVELAND",1570,-92.18129679,33.89957956,84,"Republican",1570
5025,"AR","CLEVELAND",1570,-92.18129679,33.89957956,184,"Republican",1570
5025,"AR","CLEVELAND",1570,-92.18129679,33.89957956,377,"Republican",1570
5027,"AR","COLUMBIA",756,-93.22920976,33.21548897,1971,"Democrat",1971
5027,"AR","COLUMBIA",756,-93.22920976,33.21548897,392,"Republican",756
5027,"AR","COLUMBIA",756,-93.22920976,33.21548897,418,"Republican",756
5027,"AR","COLUMBIA",756,-93.22920976,33.21548897,33,"Republican",756
5027,"AR","COLUMBIA",31,-93.22920976,33.21548897,1971,"Democrat",1971
5027,"AR","COLUMBIA",31,-93.22920976,33.21548897,392,"Democrat",392
5027,"AR","COLUMBIA",31,-93.22920976,33.21548897,418,"Democrat",418
5027,"AR","COLUMBIA",31,-93.22920976,33.21548897,33,"Democrat",33
5027,"AR","COLUMBIA",294,-93.22920976,33.21548897,1971,"Democrat",1971
5027,"AR","COLUMBIA",294,-93.22920976,33.21548897,392,"Democrat",392
5027,"AR","COLUMBIA",294,-93.22920976,33.21548897,418,"Democrat",418
5027,"AR","COLUMBIA",294,-93.22920976,33.21548897,33,"Republican",294
5027,"AR","COLUMBIA",4419,-93.22920976,33.21548897,1971,"Republican",4419
5027,"AR","COLUMBIA",4419,-93.22920976,33.21548897,392,"Republican",4419
5027,"AR","COLUMBIA",4419,-93.22920976,33.21548897,418,"Republican",4419
5027,"AR","COLUMBIA",4419,-93.22920976,33.21548897,33,"Republican",4419
5029,"AR","CONWAY",3358,-92.69835872,35.25373435,1547,"Republican",3358
5029,"AR","CONWAY",3358,-92.69835872,35.25373435,0,"Republican",3358
5029,"AR","CONWAY",3358,-92.69835872,35.25373435,514,"Republican",3358
5029,"AR","CONWAY",3358,-92.69835872,35.25373435,554,"Republican",3358
5029,"AR","CONWAY",282,-92.69835872,35.25373435,1547,"Democrat",1547
5029,"AR","CONWAY",282,-92.69835872,35.25373435,0,"Republican",282
5029,"AR","CONWAY",282,-92.69835872,35.25373435,514,"Democrat",514
5029,"AR","CONWAY",282,-92.69835872,35.25373435,554,"Democrat",554
5029,"AR","CONWAY",2054,-92.69835872,35.25373435,1547,"Republican",2054
5029,"AR","CONWAY",2054,-92.69835872,35.25373435,0,"Republican",2054
5029,"AR","CONWAY",2054,-92.69835872,35.25373435,514,"Republican",2054
5029,"AR","CONWAY",2054,-92.69835872,35.25373435,554,"Republican",2054
5029,"AR","CONWAY",0,-92.69835872,35.25373435,1547,"Democrat",1547
5029,"AR","CONWAY",0,-92.69835872,35.25373435,0,"Neither",0
5029,"AR","CONWAY",0,-92.69835872,35.25373435,514,"Democrat",514
5029,"AR","CONWAY",0,-92.69835872,35.25373435,554,"Democrat",554
5031,"AR","CRAIGHEAD",7036,-90.6430341,35.82915721,36,"Republican",7036
5031,"AR","CRAIGHEAD",7036,-90.6430341,35.82915721,1861,"Republican",7036
5031,"AR","CRAIGHEAD",7036,-90.6430341,35.82915721,2450,"Republican",7036
5031,"AR","CRAIGHEAD",7036,-90.6430341,35.82915721,7574,"Democrat",7574
5031,"AR","CRAIGHEAD",17156,-90.6430341,35.82915721,36,"Republican",17156
5031,"AR","CRAIGHEAD",17156,-90.6430341,35.82915721,1861,"Republican",17156
5031,"AR","CRAIGHEAD",17156,-90.6430341,35.82915721,2450,"Republican",17156
5031,"AR","CRAIGHEAD",17156,-90.6430341,35.82915721,7574,"Republican",17156
5031,"AR","CRAIGHEAD",1321,-90.6430341,35.82915721,36,"Republican",1321
5031,"AR","CRAIGHEAD",1321,-90.6430341,35.82915721,1861,"Democrat",1861
5031,"AR","CRAIGHEAD",1321,-90.6430341,35.82915721,2450,"Democrat",2450
5031,"AR","CRAIGHEAD",1321,-90.6430341,35.82915721,7574,"Democrat",7574
5031,"AR","CRAIGHEAD",45,-90.6430341,35.82915721,36,"Republican",45
5031,"AR","CRAIGHEAD",45,-90.6430341,35.82915721,1861,"Democrat",1861
5031,"AR","CRAIGHEAD",45,-90.6430341,35.82915721,2450,"Democrat",2450
5031,"AR","CRAIGHEAD",45,-90.6430341,35.82915721,7574,"Democrat",7574
5033,"AR","CRAWFORD",40,-94.25175754,35.5843972,3082,"Democrat",3082
5033,"AR","CRAWFORD",40,-94.25175754,35.5843972,1050,"Democrat",1050
5033,"AR","CRAWFORD",40,-94.25175754,35.5843972,806,"Democrat",806
5033,"AR","CRAWFORD",40,-94.25175754,35.5843972,21,"Republican",40
5033,"AR","CRAWFORD",4268,-94.25175754,35.5843972,3082,"Republican",4268
5033,"AR","CRAWFORD",4268,-94.25175754,35.5843972,1050,"Republican",4268
5033,"AR","CRAWFORD",4268,-94.25175754,35.5843972,806,"Republican",4268
5033,"AR","CRAWFORD",4268,-94.25175754,35.5843972,21,"Republican",4268
5033,"AR","CRAWFORD",964,-94.25175754,35.5843972,3082,"Democrat",3082
5033,"AR","CRAWFORD",964,-94.25175754,35.5843972,1050,"Democrat",1050
5033,"AR","CRAWFORD",964,-94.25175754,35.5843972,806,"Republican",964
5033,"AR","CRAWFORD",964,-94.25175754,35.5843972,21,"Republican",964
5033,"AR","CRAWFORD",13335,-94.25175754,35.5843972,3082,"Republican",13335
5033,"AR","CRAWFORD",13335,-94.25175754,35.5843972,1050,"Republican",13335
5033,"AR","CRAWFORD",13335,-94.25175754,35.5843972,806,"Republican",13335
5033,"AR","CRAWFORD",13335,-94.25175754,35.5843972,21,"Republican",13335
5035,"AR","CRITTENDEN",5895,-90.30149903,35.20144073,6212,"Democrat",6212
5035,"AR","CRITTENDEN",5895,-90.30149903,35.20144073,1595,"Republican",5895
5035,"AR","CRITTENDEN",5895,-90.30149903,35.20144073,538,"Republican",5895
5035,"AR","CRITTENDEN",5895,-90.30149903,35.20144073,169,"Republican",5895
5035,"AR","CRITTENDEN",1072,-90.30149903,35.20144073,6212,"Democrat",6212
5035,"AR","CRITTENDEN",1072,-90.30149903,35.20144073,1595,"Democrat",1595
5035,"AR","CRITTENDEN",1072,-90.30149903,35.20144073,538,"Republican",1072
5035,"AR","CRITTENDEN",1072,-90.30149903,35.20144073,169,"Republican",1072
5035,"AR","CRITTENDEN",287,-90.30149903,35.20144073,6212,"Democrat",6212
5035,"AR","CRITTENDEN",287,-90.30149903,35.20144073,1595,"Democrat",1595
5035,"AR","CRITTENDEN",287,-90.30149903,35.20144073,538,"Democrat",538
5035,"AR","CRITTENDEN",287,-90.30149903,35.20144073,169,"Republican",287
5035,"AR","CRITTENDEN",79,-90.30149903,35.20144073,6212,"Democrat",6212
5035,"AR","CRITTENDEN",79,-90.30149903,35.20144073,1595,"Democrat",1595
5035,"AR","CRITTENDEN",79,-90.30149903,35.20144073,538,"Democrat",538
5035,"AR","CRITTENDEN",79,-90.30149903,35.20144073,169,"Democrat",169
5037,"AR","CROSS",3791,-90.77551081,35.28915734,222,"Republican",3791
5037,"AR","CROSS",3791,-90.77551081,35.28915734,13,"Republican",3791
5037,"AR","CROSS",3791,-90.77551081,35.28915734,1206,"Republican",3791
5037,"AR","CROSS",3791,-90.77551081,35.28915734,331,"Republican",3791
5037,"AR","CROSS",976,-90.77551081,35.28915734,222,"Republican",976
5037,"AR","CROSS",976,-90.77551081,35.28915734,13,"Republican",976
5037,"AR","CROSS",976,-90.77551081,35.28915734,1206,"Democrat",1206
5037,"AR","CROSS",976,-90.77551081,35.28915734,331,"Republican",976
5037,"AR","CROSS",161,-90.77551081,35.28915734,222,"Democrat",222
5037,"AR","CROSS",161,-90.77551081,35.28915734,13,"Republican",161
5037,"AR","CROSS",161,-90.77551081,35.28915734,1206,"Democrat",1206
5037,"AR","CROSS",161,-90.77551081,35.28915734,331,"Democrat",331
5037,"AR","CROSS",18,-90.77551081,35.28915734,222,"Democrat",222
5037,"AR","CROSS",18,-90.77551081,35.28915734,13,"Republican",18
5037,"AR","CROSS",18,-90.77551081,35.28915734,1206,"Democrat",1206
5037,"AR","CROSS",18,-90.77551081,35.28915734,331,"Democrat",331
5039,"AR","DALLAS",884,-92.64901096,33.97069263,650,"Republican",884
5039,"AR","DALLAS",884,-92.64901096,33.97069263,249,"Republican",884
5039,"AR","DALLAS",884,-92.64901096,33.97069263,62,"Republican",884
5039,"AR","DALLAS",884,-92.64901096,33.97069263,2,"Republican",884
5039,"AR","DALLAS",44,-92.64901096,33.97069263,650,"Democrat",650
5039,"AR","DALLAS",44,-92.64901096,33.97069263,249,"Democrat",249
5039,"AR","DALLAS",44,-92.64901096,33.97069263,62,"Democrat",62
5039,"AR","DALLAS",44,-92.64901096,33.97069263,2,"Republican",44
5039,"AR","DALLAS",0,-92.64901096,33.97069263,650,"Democrat",650
5039,"AR","DALLAS",0,-92.64901096,33.97069263,249,"Democrat",249
5039,"AR","DALLAS",0,-92.64901096,33.97069263,62,"Democrat",62
5039,"AR","DALLAS",0,-92.64901096,33.97069263,2,"Democrat",2
5039,"AR","DALLAS",645,-92.64901096,33.97069263,650,"Democrat",650
5039,"AR","DALLAS",645,-92.64901096,33.97069263,249,"Republican",645
5039,"AR","DALLAS",645,-92.64901096,33.97069263,62,"Republican",645
5039,"AR","DALLAS",645,-92.64901096,33.97069263,2,"Republican",645
5041,"AR","DESHA",4,-91.27147343,33.83234098,494,"Democrat",494
5041,"AR","DESHA",4,-91.27147343,33.83234098,8,"Democrat",8
5041,"AR","DESHA",4,-91.27147343,33.83234098,215,"Democrat",215
5041,"AR","DESHA",4,-91.27147343,33.83234098,1299,"Democrat",1299
5041,"AR","DESHA",414,-91.27147343,33.83234098,494,"Democrat",494
5041,"AR","DESHA",414,-91.27147343,33.83234098,8,"Republican",414
5041,"AR","DESHA",414,-91.27147343,33.83234098,215,"Republican",414
5041,"AR","DESHA",414,-91.27147343,33.83234098,1299,"Democrat",1299
5041,"AR","DESHA",124,-91.27147343,33.83234098,494,"Democrat",494
5041,"AR","DESHA",124,-91.27147343,33.83234098,8,"Republican",124
5041,"AR","DESHA",124,-91.27147343,33.83234098,215,"Democrat",215
5041,"AR","DESHA",124,-91.27147343,33.83234098,1299,"Democrat",1299
5041,"AR","DESHA",1379,-91.27147343,33.83234098,494,"Republican",1379
