"county_fips","state_po","county_name","party","candidatevotes","lon","lat","rMapState","rMapCounty"
5015,"AR","CARROLL","REPUBLICAN",43,-93.54763094,36.33781409,"arkansas","carroll"
5015,"AR","CARROLL","REPUBLICAN",1892,-93.54763094,36.33781409,"arkansas","carroll"
5015,"AR","CARROLL","DEMOCRAT",1247,-93.54763094,36.33781409,"arkansas","carroll"
5017,"AR","CHICOT","DEMOCRAT",824,-91.29630665,33.26091752,"arkansas","chicot"
5017,"AR","CHICOT","REPUBLICAN",362,-91.29630665,33.26091752,"arkansas","chicot"
5017,"AR","CHICOT","REPUBLICAN",0,-91.29630665,33.26091752,"arkansas","chicot"
5017,"AR","CHICOT","DEMOCRAT",375,-91.29630665,33.26091752,"arkansas","chicot"
5017,"AR","CHICOT","REPUBLICAN",1207,-91.29630665,33.26091752,"arkansas","chicot"
5017,"AR","CHICOT","DEMOCRAT",1061,-91.29630665,33.26091752,"arkansas","chicot"
5017,"AR","CHICOT","REPUBLICAN",183,-91.29630665,33.26091752,"arkansas","chicot"
5017,"AR","CHICOT","DEMOCRAT",0,-91.29630665,33.26091752,"arkansas","chicot"
5019,"AR","CLARK","DEMOCRAT",515,-93.17439489,34.05703316,"arkansas","clark"
5019,"AR","CLARK","REPUBLICAN",280,-93.17439489,34.05703316,"arkansas","clark"
5019,"AR","CLARK","REPUBLICAN",3076,-93.17439489,34.05703316,"arkansas","clark"
5019,"AR","CLARK","DEMOCRAT",2413,-93.17439489,34.05703316,"arkansas","clark"
5019,"AR","CLARK","DEMOCRAT",25,-93.17439489,34.05703316,"arkansas","clark"
5019,"AR","CLARK","REPUBLICAN",11,-93.17439489,34.05703316,"arkansas","clark"
5019,"AR","CLARK","REPUBLICAN",1249,-93.17439489,34.05703316,"arkansas","clark"
5019,"AR","CLARK","DEMOCRAT",485,-93.17439489,34.05703316,"arkansas","clark"
5021,"AR","CLAY","REPUBLICAN",133,-90.42501648,36.37179616,"arkansas","clay"
5021,"AR","CLAY","REPUBLICAN",2981,-90.42501648,36.37179616,"arkansas","clay"
5021,"AR","CLAY","DEMOCRAT",9,-90.42501648,36.37179616,"arkansas","clay"
5021,"AR","CLAY","DEMOCRAT",684,-90.42501648,36.37179616,"arkansas","clay"
5021,"AR","CLAY","REPUBLICAN",18,-90.42501648,36.37179616,"arkansas","clay"
5021,"AR","CLAY","REPUBLICAN",954,-90.42501648,36.37179616,"arkansas","clay"
5021,"AR","CLAY","DEMOCRAT",141,-90.42501648,36.37179616,"arkansas","clay"
5021,"AR","CLAY","DEMOCRAT",128,-90.42501648,36.37179616,"arkansas","clay"
5023,"AR","CLEBURNE","REPUBLICAN",35,-92.04132081,35.52982647,"arkansas","cleburne"
5023,"AR","CLEBURNE","REPUBLICAN",3581,-92.04132081,35.52982647,"arkansas","cleburne"
5023,"AR","CLEBURNE","REPUBLICAN",6289,-92.04132081,35.52982647,"arkansas","cleburne"
5023,"AR","CLEBURNE","DEMOCRAT",26,-92.04132081,35.52982647,"arkansas","cleburne"
5023,"AR","CLEBURNE","REPUBLICAN",423,-92.04132081,35.52982647,"arkansas","cleburne"
5023,"AR","CLEBURNE","DEMOCRAT",1147,-92.04132081,35.52982647,"arkansas","cleburne"
5023,"AR","CLEBURNE","DEMOCRAT",432,-92.04132081,35.52982647,"arkansas","cleburne"
5023,"AR","CLEBURNE","DEMOCRAT",383,-92.04132081,35.52982647,"arkansas","cleburne"
5025,"AR","CLEVELAND","REPUBLICAN",84,-92.18129679,33.89957956,"arkansas","cleveland"
5025,"AR","CLEVELAND","DEMOCRAT",6,-92.18129679,33.89957956,"arkansas","cleveland"
5025,"AR","CLEVELAND","DEMOCRAT",84,-92.18129679,33.89957956,"arkansas","cleveland"
5025,"AR","CLEVELAND","DEMOCRAT",184,-92.18129679,33.89957956,"arkansas","cleveland"
5025,"AR","CLEVELAND","REPUBLICAN",45,-92.18129679,33.89957956,"arkansas","cleveland"
5025,"AR","CLEVELAND","REPUBLICAN",1168,-92.18129679,33.89957956,"arkansas","cleveland"
5025,"AR","CLEVELAND","DEMOCRAT",377,-92.18129679,33.89957956,"arkansas","cleveland"
5025,"AR","CLEVELAND","REPUBLICAN",1570,-92.18129679,33.89957956,"arkansas","cleveland"
5027,"AR","COLUMBIA","REPUBLICAN",756,-93.22920976,33.21548897,"arkansas","columbia"
5027,"AR","COLUMBIA","DEMOCRAT",1971,-93.22920976,33.21548897,"arkansas","columbia"
5027,"AR","COLUMBIA","REPUBLICAN",31,-93.22920976,33.21548897,"arkansas","columbia"
5027,"AR","COLUMBIA","REPUBLICAN",294,-93.22920976,33.21548897,"arkansas","columbia"
5027,"AR","COLUMBIA","DEMOCRAT",392,-93.22920976,33.21548897,"arkansas","columbia"
5027,"AR","COLUMBIA","REPUBLICAN",4419,-93.22920976,33.21548897,"arkansas","columbia"
5027,"AR","COLUMBIA","DEMOCRAT",418,-93.22920976,33.21548897,"arkansas","columbia"
5027,"AR","COLUMBIA","DEMOCRAT",33,-93.22920976,33.21548897,"arkansas","columbia"
5029,"AR","CONWAY","REPUBLICAN",3358,-92.69835872,35.25373435,"arkansas","conway"
5029,"AR","CONWAY","REPUBLICAN",282,-92.69835872,35.25373435,"arkansas","conway"
5029,"AR","CONWAY","DEMOCRAT",1547,-92.69835872,35.25373435,"arkansas","conway"
5029,"AR","CONWAY","DEMOCRAT",0,-92.69835872,35.25373435,"arkansas","conway"
5029,"AR","CONWAY","REPUBLICAN",2054,-92.69835872,35.25373435,"arkansas","conway"
5029,"AR","CONWAY","DEMOCRAT",514,-92.69835872,35.25373435,"arkansas","conway"
5029,"AR","CONWAY","DEMOCRAT",554,-92.69835872,35.25373435,"arkansas","conway"
5029,"AR","CONWAY","REPUBLICAN",0,-92.69835872,35.25373435,"arkansas","conway"
5031,"AR","CRAIGHEAD","REPUBLICAN",7036,-90.6430341,35.82915721,"arkansas","craighead"
5031,"AR","CRAIGHEAD","REPUBLICAN",17156,-90.6430341,35.82915721,"arkansas","craighead"
5031,"AR","CRAIGHEAD","REPUBLICAN",1321,-90.6430341,35.82915721,"arkansas","craighead"
5031,"AR","CRAIGHEAD","DEMOCRAT",36,-90.6430341,35.82915721,"arkansas","craighead"
5031,"AR","CRAIGHEAD","REPUBLICAN",45,-90.6430341,35.82915721,"arkansas","craighead"
5031,"AR","CRAIGHEAD","DEMOCRAT",1861,-90.6430341,35.82915721,"arkansas","craighead"
5031,"AR","CRAIGHEAD","DEMOCRAT",2450,-90.6430341,35.82915721,"arkansas","craighead"
5031,"AR","CRAIGHEAD","DEMOCRAT",7574,-90.6430341,35.82915721,"arkansas","craighead"
5033,"AR","CRAWFORD","REPUBLICAN",40,-94.25175754,35.5843972,"arkansas","crawford"
5033,"AR","CRAWFORD","REPUBLICAN",4268,-94.25175754,35.5843972,"arkansas","crawford"
5033,"AR","CRAWFORD","REPUBLICAN",964,-94.25175754,35.5843972,"arkansas","crawford"
5033,"AR","CRAWFORD","DEMOCRAT",3082,-94.25175754,35.5843972,"arkansas","crawford"
5033,"AR","CRAWFORD","DEMOCRAT",1050,-94.25175754,35.5843972,"arkansas","crawford"
5033,"AR","CRAWFORD","REPUBLICAN",13335,-94.25175754,35.5843972,"arkansas","crawford"
5033,"AR","CRAWFORD","DEMOCRAT",806,-94.25175754,35.5843972,"arkansas","crawford"
5033,"AR","CRAWFORD","DEMOCRAT",21,-94.25175754,35.5843972,"arkansas","crawford"
5035,"AR","CRITTENDEN","DEMOCRAT",6212,-90.30149903,35.20144073,"arkansas","crittenden"
5035,"AR","CRITTENDEN","DEMOCRAT",1595,-90.30149903,35.20144073,"arkansas","crittenden"
5035,"AR","CRITTENDEN","REPUBLICAN",5895,-90.30149903,35.20144073,"arkansas","crittenden"
5035,"AR","CRITTENDEN","DEMOCRAT",538,-90.30149903,35.20144073,"arkansas","crittenden"
5035,"AR","CRITTENDEN","REPUBLICAN",1072,-90.30149903,35.20144073,"arkansas","crittenden"
5035,"AR","CRITTENDEN","REPUBLICAN",287,-90.30149903,35.20144073,"arkansas","crittenden"
5035,"AR","CRITTENDEN","REPUBLICAN",79,-90.30149903,35.20144073,"arkansas","crittenden"
5035,"AR","CRITTENDEN","DEMOCRAT",169,-90.30149903,35.20144073,"arkansas","crittenden"
5037,"AR","CROSS","REPUBLICAN",3791,-90.77551081,35.28915734,"arkansas","cross"
5037,"AR","CROSS","REPUBLICAN",976,-90.77551081,35.28915734,"arkansas","cross"
5037,"AR","CROSS","DEMOCRAT",222,-90.77551081,35.28915734,"arkansas","cross"
5037,"AR","CROSS","DEMOCRAT",13,-90.77551081,35.28915734,"arkansas","cross"
5037,"AR","CROSS","DEMOCRAT",1206,-90.77551081,35.28915734,"arkansas","cross"
5037,"AR","CROSS","DEMOCRAT",331,-90.77551081,35.28915734,"arkansas","cross"
5037,"AR","CROSS","REPUBLICAN",161,-90.77551081,35.28915734,"arkansas","cross"
5037,"AR","CROSS","REPUBLICAN",18,-90.77551081,35.28915734,"arkansas","cross"
5039,"AR","DALLAS","REPUBLICAN",884,-92.64901096,33.97069263,"arkansas","dallas"
5039,"AR","DALLAS","REPUBLICAN",44,-92.64901096,33.97069263,"arkansas","dallas"
5039,"AR","DALLAS","DEMOCRAT",650,-92.64901096,33.97069263,"arkansas","dallas"
5039,"AR","DALLAS","DEMOCRAT",249,-92.64901096,33.97069263,"arkansas","dallas"
5039,"AR","DALLAS","DEMOCRAT",62,-92.64901096,33.97069263,"arkansas","dallas"
5039,"AR","DALLAS","REPUBLICAN",0,-92.64901096,33.97069263,"arkansas","dallas"
5039,"AR","DALLAS","REPUBLICAN",645,-92.64901096,33.97069263,"arkansas","dallas"
5039,"AR","DALLAS","DEMOCRAT",2,-92.64901096,33.97069263,"arkansas","dallas"
5041,"AR","DESHA","REPUBLICAN",4,-91.27147343,33.83234098,"arkansas","desha"
5041,"AR","DESHA","REPUBLICAN",414,-91.27147343,33.83234098,"arkansas","desha"
5041,"AR","DESHA","REPUBLICAN",124,-91.27147343,33.83234098,"arkansas","desha"
5041,"AR","DESHA","DEMOCRAT",494,-91.27147343,33.83234098,"arkansas","desha"
5041,"AR","DESHA","DEMOCRAT",8,-91.27147343,33.83234098,"arkansas","desha"
5041,"AR","DESHA","REPUBLICAN",1379,-91.27147343,33.83234098,"arkansas","desha"
5041,"AR","DESHA","DEMOCRAT",215,-91.27147343,33.83234098,"arkansas","desha"
5041,"AR","DESHA","DEMOCRAT",1299,-91.27147343,33.83234098,"arkansas","desha"
5043,"AR","DREW","DEMOCRAT",459,-91.72331533,33.58639516,"arkansas","drew"
5043,"AR","DREW","DEMOCRAT",317,-91.72331533,33.58639516,"arkansas","drew"
5043,"AR","DREW","REPUBLICAN",950,-91.72331533,33.58639516,"arkansas","drew"
5043,"AR","DREW","DEMOCRAT",1650,-91.72331533,33.58639516,"arkansas","drew"
5043,"AR","DREW","DEMOCRAT",0,-91.72331533,33.58639516,"arkansas","drew"
5043,"AR","DREW","REPUBLICAN",273,-91.72331533,33.58639516,"arkansas","drew"
5043,"AR","DREW","REPUBLICAN",0,-91.72331533,33.58639516,"arkansas","drew"
5043,"AR","DREW","REPUBLICAN",3126,-91.72331533,33.58639516,"arkansas","drew"
5045,"AR","FAULKNER","DEMOCRAT",80,-92.33094352,35.14224253,"arkansas","faulkner"
5045,"AR","FAULKNER","REPUBLICAN",83,-92.33094352,35.14224253,"arkansas","faulkner"
5045,"AR","FAULKNER","DEMOCRAT",13799,-92.33094352,35.14224253,"arkansas","faulkner"
5045,"AR","FAULKNER","REPUBLICAN",27934,-92.33094352,35.14224253,"arkansas","faulkner"
5045,"AR","FAULKNER","REPUBLICAN",1332,-92.33094352,35.14224253,"arkansas","faulkner"
5045,"AR","FAULKNER","DEMOCRAT",1989,-92.33094352,35.14224253,"arkansas","faulkner"
5045,"AR","FAULKNER","REPUBLICAN",5072,-92.33094352,35.14224253,"arkansas","faulkner"
5045,"AR","FAULKNER","DEMOCRAT",2479,-92.33094352,35.14224253,"arkansas","faulkner"
5047,"AR","FRANKLIN","DEMOCRAT",2,-93.89830963,35.50546758,"arkansas","franklin"
5047,"AR","FRANKLIN","REPUBLICAN",13,-93.89830963,35.50546758,"arkansas","franklin"
5047,"AR","FRANKLIN","DEMOCRAT",227,-93.89830963,35.50546758,"arkansas","franklin"
5047,"AR","FRANKLIN","REPUBLICAN",1355,-93.89830963,35.50546758,"arkansas","franklin"
5047,"AR","FRANKLIN","DEMOCRAT",200,-93.89830963,35.50546758,"arkansas","franklin"
5047,"AR","FRANKLIN","REPUBLICAN",208,-93.89830963,35.50546758,"arkansas","franklin"
5047,"AR","FRANKLIN","REPUBLICAN",4101,-93.89830963,35.50546758,"arkansas","franklin"
5047,"AR","FRANKLIN","DEMOCRAT",871,-93.89830963,35.50546758,"arkansas","franklin"
5049,"AR","FULTON","DEMOCRAT",642,-91.82490566,36.37956836,"arkansas","fulton"
5049,"AR","FULTON","DEMOCRAT",208,-91.82490566,36.37956836,"arkansas","fulton"
5049,"AR","FULTON","REPUBLICAN",1294,-91.82490566,36.37956836,"arkansas","fulton"
5049,"AR","FULTON","DEMOCRAT",181,-91.82490566,36.37956836,"arkansas","fulton"
5049,"AR","FULTON","DEMOCRAT",4,-91.82490566,36.37956836,"arkansas","fulton"
5049,"AR","FULTON","REPUBLICAN",157,-91.82490566,36.37956836,"arkansas","fulton"
5049,"AR","FULTON","REPUBLICAN",17,-91.82490566,36.37956836,"arkansas","fulton"
5049,"AR","FULTON","REPUBLICAN",2493,-91.82490566,36.37956836,"arkansas","fulton"
5051,"AR","GARLAND","REPUBLICAN",4080,-93.14444412,34.57644159,"arkansas","garland"
5051,"AR","GARLAND","DEMOCRAT",3062,-93.14444412,34.57644159,"arkansas","garland"
5051,"AR","GARLAND","REPUBLICAN",22991,-93.14444412,34.57644159,"arkansas","garland"
5051,"AR","GARLAND","REPUBLICAN",118,-93.14444412,34.57644159,"arkansas","garland"
5051,"AR","GARLAND","DEMOCRAT",9612,-93.14444412,34.57644159,"arkansas","garland"
5051,"AR","GARLAND","DEMOCRAT",84,-93.14444412,34.57644159,"arkansas","garland"
5051,"AR","GARLAND","REPUBLICAN",1880,-93.14444412,34.57644159,"arkansas","garland"
5051,"AR","GARLAND","DEMOCRAT",1287,-93.14444412,34.57644159,"arkansas","garland"
5053,"AR","GRANT","DEMOCRAT",253,-92.42539288,34.29749043,"arkansas","grant"
5053,"AR","GRANT","REPUBLICAN",3,-92.42539288,34.29749043,"arkansas","grant"
5053,"AR","GRANT","DEMOCRAT",0,-92.42539288,34.29749043,"arkansas","grant"
5053,"AR","GRANT","DEMOCRAT",777,-92.42539288,34.29749043,"arkansas","grant"
5053,"AR","GRANT","DEMOCRAT",238,-92.42539288,34.29749043,"arkansas","grant"
5053,"AR","GRANT","REPUBLICAN",248,-92.42539288,34.29749043,"arkansas","grant"
5053,"AR","GRANT","REPUBLICAN",1869,-92.42539288,34.29749043,"arkansas","grant"
5053,"AR","GRANT","REPUBLICAN",4674,-92.42539288,34.29749043,"arkansas","grant"
5055,"AR","GREENE","REPUBLICAN",9917,-90.55983788,36.11619833,"arkansas","greene"
5055,"AR","GREENE","REPUBLICAN",19,-90.55983788,36.11619833,"arkansas","greene"
5055,"AR","GREENE","DEMOCRAT",13,-90.55983788,36.11619833,"arkansas","greene"
5055,"AR","GREENE","DEMOCRAT",428,-90.55983788,36.11619833,"arkansas","greene"
5055,"AR","GREENE","REPUBLICAN",2298,-90.55983788,36.11619833,"arkansas","greene"
5055,"AR","GREENE","REPUBLICAN",436,-90.55983788,36.11619833,"arkansas","greene"
5055,"AR","GREENE","DEMOCRAT",473,-90.55983788,36.11619833,"arkansas","greene"
5055,"AR","GREENE","DEMOCRAT",2144,-90.55983788,36.11619833,"arkansas","greene"
5057,"AR","HEMPSTEAD","DEMOCRAT",1402,-93.66853507,33.73577783,"arkansas","hempstead"
5057,"AR","HEMPSTEAD","DEMOCRAT",0,-93.66853507,33.73577783,"arkansas","hempstead"
5057,"AR","HEMPSTEAD","DEMOCRAT",282,-93.66853507,33.73577783,"arkansas","hempstead"
5057,"AR","HEMPSTEAD","REPUBLICAN",0,-93.66853507,33.73577783,"arkansas","hempstead"
5057,"AR","HEMPSTEAD","REPUBLICAN",1632,-93.66853507,33.73577783,"arkansas","hempstead"
5057,"AR","HEMPSTEAD","DEMOCRAT",454,-93.66853507,33.73577783,"arkansas","hempstead"
5057,"AR","HEMPSTEAD","REPUBLICAN",324,-93.66853507,33.73577783,"arkansas","hempstead"
5057,"AR","HEMPSTEAD","REPUBLICAN",2514,-93.66853507,33.73577783,"arkansas","hempstead"
5059,"AR","HOT SPRING","DEMOCRAT",2142,-92.9384467,34.32236611,"arkansas","hot spring"
5059,"AR","HOT SPRING","REPUBLICAN",24,-92.9384467,34.32236611,"arkansas","hot spring"
5059,"AR","HOT SPRING","DEMOCRAT",372,-92.9384467,34.32236611,"arkansas","hot spring"
5059,"AR","HOT SPRING","DEMOCRAT",29,-92.9384467,34.32236611,"arkansas","hot spring"
5059,"AR","HOT SPRING","DEMOCRAT",539,-92.9384467,34.32236611,"arkansas","hot spring"
5059,"AR","HOT SPRING","REPUBLICAN",7204,-92.9384467,34.32236611,"arkansas","hot spring"
5059,"AR","HOT SPRING","REPUBLICAN",1589,-92.9384467,34.32236611,"arkansas","hot spring"
5059,"AR","HOT SPRING","REPUBLICAN",385,-92.9384467,34.32236611,"arkansas","hot spring"
5061,"AR","HOWARD","DEMOCRAT",158,-93.99788332,34.09553668,"arkansas","howard"
5061,"AR","HOWARD","REPUBLICAN",2393,-93.99788332,34.09553668,"arkansas","howard"
5061,"AR","HOWARD","REPUBLICAN",0,-93.99788332,34.09553668,"arkansas","howard"
5061,"AR","HOWARD","DEMOCRAT",1003,-93.99788332,34.09553668,"arkansas","howard"
5061,"AR","HOWARD","DEMOCRAT",179,-93.99788332,34.09553668,"arkansas","howard"
5061,"AR","HOWARD","REPUBLICAN",799,-93.99788332,34.09553668,"arkansas","howard"
5061,"AR","HOWARD","REPUBLICAN",175,-93.99788332,34.09553668,"arkansas","howard"
5061,"AR","HOWARD","DEMOCRAT",0,-93.99788332,34.09553668,"arkansas","howard"
5063,"AR","INDEPENDENCE","DEMOCRAT",0,-91.5785779,35.73542151,"arkansas","independence"
5063,"AR","INDEPENDENCE","DEMOCRAT",1899,-91.5785779,35.73542151,"arkansas","independence"
5063,"AR","INDEPENDENCE","DEMOCRAT",418,-91.5785779,35.73542151,"arkansas","independence"
5063,"AR","INDEPENDENCE","REPUBLICAN",445,-91.5785779,35.73542151,"arkansas","independence"
5063,"AR","INDEPENDENCE","DEMOCRAT",489,-91.5785779,35.73542151,"arkansas","independence"
5063,"AR","INDEPENDENCE","REPUBLICAN",0,-91.5785779,35.73542151,"arkansas","independence"
5063,"AR","INDEPENDENCE","REPUBLICAN",7943,-91.5785779,35.73542151,"arkansas","independence"
5063,"AR","INDEPENDENCE","REPUBLICAN",2862,-91.5785779,35.73542151,"arkansas","independence"
5065,"AR","IZARD","REPUBLICAN",226,-91.9243404,36.08622486,"arkansas","izard"
5065,"AR","IZARD","DEMOCRAT",205,-91.9243404,36.08622486,"arkansas","izard"
5065,"AR","IZARD","REPUBLICAN",16,-91.9243404,36.08622486,"arkansas","izard"
5065,"AR","IZARD","DEMOCRAT",200,-91.9243404,36.08622486,"arkansas","izard"
5065,"AR","IZARD","REPUBLICAN",2985,-91.9243404,36.08622486,"arkansas","izard"
5065,"AR","IZARD","DEMOCRAT",2,-91.9243404,36.08622486,"arkansas","izard"
5065,"AR","IZARD","REPUBLICAN",1404,-91.9243404,36.08622486,"arkansas","izard"
5065,"AR","IZARD","DEMOCRAT",614,-91.9243404,36.08622486,"arkansas","izard"
5067,"AR","JACKSON","DEMOCRAT",3,-91.22316384,35.59122045,"arkansas","jackson"
5067,"AR","JACKSON","REPUBLICAN",8,-91.22316384,35.59122045,"arkansas","jackson"
5067,"AR","JACKSON","REPUBLICAN",1228,-91.22316384,35.59122045,"arkansas","jackson"
5067,"AR","JACKSON","REPUBLICAN",2249,-91.22316384,35.59122045,"arkansas","jackson"
5067,"AR","JACKSON","DEMOCRAT",952,-91.22316384,35.59122045,"arkansas","jackson"
5067,"AR","JACKSON","DEMOCRAT",133,-91.22316384,35.59122045,"arkansas","jackson"
5067,"AR","JACKSON","DEMOCRAT",277,-91.22316384,35.59122045,"arkansas","jackson"
5067,"AR","JACKSON","REPUBLICAN",108,-91.22316384,35.59122045,"arkansas","jackson"
5069,"AR","JEFFERSON","DEMOCRAT",9418,-91.93175235,34.27586793,"arkansas","jefferson"
5069,"AR","JEFFERSON","REPUBLICAN",4527,-91.93175235,34.27586793,"arkansas","jefferson"
5069,"AR","JEFFERSON","DEMOCRAT",1507,-91.93175235,34.27586793,"arkansas","jefferson"
5069,"AR","JEFFERSON","DEMOCRAT",99,-91.93175235,34.27586793,"arkansas","jefferson"
5069,"AR","JEFFERSON","REPUBLICAN",491,-91.93175235,34.27586793,"arkansas","jefferson"
5069,"AR","JEFFERSON","DEMOCRAT",3957,-91.93175235,34.27586793,"arkansas","jefferson"
5069,"AR","JEFFERSON","REPUBLICAN",4482,-91.93175235,34.27586793,"arkansas","jefferson"
5069,"AR","JEFFERSON","REPUBLICAN",21,-91.93175235,34.27586793,"arkansas","jefferson"
5071,"AR","JOHNSON","REPUBLICAN",2348,-93.47142181,35.5632314,"arkansas","johnson"
5071,"AR","JOHNSON","REPUBLICAN",71,-93.47142181,35.5632314,"arkansas","johnson"
5071,"AR","JOHNSON","REPUBLICAN",4148,-93.47142181,35.5632314,"arkansas","johnson"
5071,"AR","JOHNSON","DEMOCRAT",1377,-93.47142181,35.5632314,"arkansas","johnson"
5071,"AR","JOHNSON","DEMOCRAT",19,-93.47142181,35.5632314,"arkansas","johnson"
5071,"AR","JOHNSON","REPUBLICAN",371,-93.47142181,35.5632314,"arkansas","johnson"
5071,"AR","JOHNSON","DEMOCRAT",384,-93.47142181,35.5632314,"arkansas","johnson"
5071,"AR","JOHNSON","DEMOCRAT",503,-93.47142181,35.5632314,"arkansas","johnson"
5073,"AR","LAFAYETTE","DEMOCRAT",143,-93.60666142,33.23929763,"arkansas","lafayette"
5073,"AR","LAFAYETTE","REPUBLICAN",157,-93.60666142,33.23929763,"arkansas","lafayette"
5073,"AR","LAFAYETTE","DEMOCRAT",499,-93.60666142,33.23929763,"arkansas","lafayette"
5073,"AR","LAFAYETTE","REPUBLICAN",24,-93.60666142,33.23929763,"arkansas","lafayette"
5073,"AR","LAFAYETTE","DEMOCRAT",17,-93.60666142,33.23929763,"arkansas","lafayette"
5073,"AR","LAFAYETTE","DEMOCRAT",180,-93.60666142,33.23929763,"arkansas","lafayette"
5073,"AR","LAFAYETTE","REPUBLICAN",379,-93.60666142,33.23929763,"arkansas","lafayette"
5073,"AR","LAFAYETTE","REPUBLICAN",1197,-93.60666142,33.23929763,"arkansas","lafayette"
5075,"AR","LAWRENCE","REPUBLICAN",188,-91.1179187,36.03754262,"arkansas","lawrence"
5075,"AR","LAWRENCE","REPUBLICAN",2844,-91.1179187,36.03754262,"arkansas","lawrence"
5075,"AR","LAWRENCE","DEMOCRAT",0,-91.1179187,36.03754262,"arkansas","lawrence"
5075,"AR","LAWRENCE","DEMOCRAT",257,-91.1179187,36.03754262,"arkansas","lawrence"
5075,"AR","LAWRENCE","REPUBLICAN",0,-91.1179187,36.03754262,"arkansas","lawrence"
5075,"AR","LAWRENCE","REPUBLICAN",1537,-91.1179187,36.03754262,"arkansas","lawrence"
5075,"AR","LAWRENCE","DEMOCRAT",661,-91.1179187,36.03754262,"arkansas","lawrence"
5075,"AR","LAWRENCE","DEMOCRAT",162,-91.1179187,36.03754262,"arkansas","lawrence"
5077,"AR","LEE","REPUBLICAN",72,-90.77401809,34.78294893,"arkansas","lee"
5077,"AR","LEE","REPUBLICAN",0,-90.77401809,34.78294893,"arkansas","lee"
5077,"AR","LEE","DEMOCRAT",885,-90.77401809,34.78294893,"arkansas","lee"
5077,"AR","LEE","DEMOCRAT",229,-90.77401809,34.78294893,"arkansas","lee"
5077,"AR","LEE","DEMOCRAT",309,-90.77401809,34.78294893,"arkansas","lee"
5077,"AR","LEE","REPUBLICAN",802,-90.77401809,34.78294893,"arkansas","lee"
5077,"AR","LEE","REPUBLICAN",412,-90.77401809,34.78294893,"arkansas","lee"
5077,"AR","LEE","DEMOCRAT",0,-90.77401809,34.78294893,"arkansas","lee"
5079,"AR","LINCOLN","DEMOCRAT",443,-91.72609781,33.96344474,"arkansas","lincoln"
5079,"AR","LINCOLN","DEMOCRAT",446,-91.72609781,33.96344474,"arkansas","lincoln"
5079,"AR","LINCOLN","DEMOCRAT",1,-91.72609781,33.96344474,"arkansas","lincoln"
5079,"AR","LINCOLN","REPUBLICAN",4,-91.72609781,33.96344474,"arkansas","lincoln"
5079,"AR","LINCOLN","REPUBLICAN",1504,-91.72609781,33.96344474,"arkansas","lincoln"
5079,"AR","LINCOLN","REPUBLICAN",124,-91.72609781,33.96344474,"arkansas","lincoln"
5079,"AR","LINCOLN","DEMOCRAT",142,-91.72609781,33.96344474,"arkansas","lincoln"
5079,"AR","LINCOLN","REPUBLICAN",1097,-91.72609781,33.96344474,"arkansas","lincoln"
5081,"AR","LITTLE RIVER","REPUBLICAN",800,-94.24316887,33.70943008,"arkansas","little river"
